rating,review,recommended,pros,cons
5,My review on uber,True,Uber is international and its just partners with you hence no boss or employer you are partners,Its not a full time job and the earnings are little
5,Very good,True,very good company and employer,"There is nothing I can say , good company to work with"
5,best company for starting a carrier,True,"free meal 

good environment 

no dress code","fewer team activities 

a little bit of politics

take lot of time to grow"
4,Comps benefits and culture very close to FANG. Exciting projects,True,"- Global presence

- Work culture depends on team

- competitive benefits","- uncertainty of employment can be stressful

- work load varies per team"
4,Decent,True,"Paid for cycling, can't complain.",Doesn't offer much financial stability or other benefits other than being paid.
4,Good!,True,"Flexible schedule, low operation cost","Low payment rates, very busy"
4,N/A,True,work life balance is pretty good.,compensation is terrible. Not too many benefits.
2,Unrealistic expectations,True,"Great benefits, and free lunch and breakfast while at the office","Managers lack experience and no people skills, unrealistic expectations for goals and workload. It feels like you have a line that is cross amongst departments"
4,Good,True,Good company to work for,You will get less money
4,Great Place to work!,True,Work at your own pace and hours,Have to use your own personal car
3,Support Analyst,True,Great work culture and decent management.,Very less pay despite of the previous experience in work.
4,Working at Uber,True,"international network, trainings, good benefits, working with smart people","no work life balance, leadership bias, hard to move up the ladder if not in central teams"
4,My personal experience,True,Extra monthly credits and well-being benefits,a lot of office politics and fewer growth opportunities
3,Poor experience,True,"Great benefits, real projects to work on, a lot of growth opportunities","No work life balance, Poor onboarding, Not an inclusive workplace"
3,Welcome to the Frat House,True,"Great to work with the technology. Really got me motivated and in the office early, which really makes everything else that much easier. (mostly) Great group of people. It was a great experience to be all in on a project. For real! Not just what you said to get the job.","Management was void! Nobody knew how or wanted to know how to make a decision. They thinly veiled this fact with a pre-emptive ""Things change constantly so what happened yesterday may not happen tomorrow"" So what you ended up with was a few cliches that each had their own idea about what day to day was going to look like. I have never worked anywhere where an employee in a position above me complained about another employee as annoying or refer to another group as less than tolerable like at Uber ATG. It was Lord of the Flies meets Animal House. As a social experiment the job was a microcosm of the fall of the western civilization. So I have mixed feelings about it, I really - really - really wish upper management would have seen this, stepped in and given the crew direction. With a little focus things could have been amazing, instead the office in Tempe self-destructed within a year. 



It was NOT a place where you wanted to tell your team lead that you just had a unsafe interaction with other vehicles in public. I know because I made the mistake of trying to always inform the lead if anything questionable happened. My mistake! A slight infraction would turn into an eminent disaster and a case for execution would be made. Of course not everybody was subject to the same rules. Some of the things other people were doing were careless for the sake of being careless yet as far as I know that was not something of concern. It is not surprising what happened in 2018 happened. Safety was more a tool to keep employees in line rather than an ethic. The similarity between work at Uber ATG Tempe and Lord of the Flies is uncanny.



From what I have seen and what I hear, things in Pittsburgh are awesome, the Tempe issues were not relevant. Which, for me, means that working in Pitt would be a dream job! And I highly suggest it, Tempe is gone so this review is just me venting. Thanks for reading."
3,godd and bad,True,freee rides and low self worth,bad culture and lot of drama
3,Pay varies greatly,True,"If you know the good times and places to drive, you can make up to $20-25 an hour",They will find any way to short you on your base pay. Pretty much have to rely on tips
5,Great experience,True,"Great culture - proud to work at Uber, many opportunities learn and grow at Uber","No 401K, pay is not the highest in the market"
3,App is very problematic,True,Time flexibility for your schedule,"App is a real headache. Frequently locks up. Problems getting onto app. If there is a problem, off shore customer service totally worthless."
1,it would be good to make your low rating threshold at least 80% or else the 87 %you mentioned is absurd,True,Only that people have a free schedule,Restaurants do not work properly at night
2,Good money and learned a lot,True,The pay and benefits were great!,The company threw money at any problem in the hopes it would fix it.
4,good partime job,True,can manage your own hours,salary is very dependent on tips
3,Good for starting,True,Easy to start earning with,Waiting time during recieved an order
3,uber eats driver,True,flexible work with make your own schedule,low pay and no guarantee on trips
5,Good company to work for,True,"Benefits - employees at all levels received great benefits. Salary positions unlimited PTO, health benefits were stellar. Development opportunities such as Harvard courses and LinkedIn learning were given.","Processes not fully formed

HR systems make it hard to enforce policy at times"
5,Solid entry level job to a job in tech,True,"Benefits, quarterly bonuses, and stocks",Some management and pay could've been better
1,Why this...,True,In the beginning was cool people enjoy the job and was interesting then end in clicking always the same button,"- micromanagement like hell

- internal background check based on performance (will always fail if you not kill yourself of work)

- higher position are payed less

- now idea about salary, you apply and you hope"
3,Uber driver,True,Flexible hours. Meet new people,Uber need to work on system to remove unfair ratings.
1,Good company worst internal work culture,True,Salary and additional monetary benefits.,"Growth depends on how close are you to the Manager. 

Policy changes if you are close to Manager. 

Urgency of the email depends on from whom the email has been received ( designation of the person).

No trust within team. 

No long term plan, always the process/portfolio keeps changing.

Redundancy."
4,"Started really cool, turned Microsoft later",True,"Good for engineers, tons of cool folks, free food.","Too much technology churn, too much ""in-house"" engineering, which is later thrown away, too much burocracy during per review, too much whining from junior engineers, lack of advancement opportunities above Sr. 2 level - it's not even clear what it takes."
4,Good,True,"quite good, Can improve a bit",Could not find any thing
4,Amazing place to start and grow,True,The work culture is good,Nothing that I could think off.
3,nice company,True,"1. career growth potential

2. nice pay","1. poor wlb

2. uncertainty during pandemic"
3,Grand benefits but tough working conditions,True,"Benefits, free food, free drink, gym benefits, discounts around the town","10+ shifts, no communication between managers, disconnect between workers and managers, no say in how things are done, treated like children with getting gold stars for doing well which is really off putting."
5,It felt like home,True,"Good team spirit, new challenges, people company",Lack of organization with daily work
1,Not Your own Business,True,"None, I have to write five words.",Not your own business. Have to take all rides or you will be punished.
2,i started my carrer on uber,True,uber is pvt sectors company basically my work is bussiness analyst,"As a fresher i don't have any experience in IT FIELD if i get some chance to work

Iam waiting to work good reputed company"
4,Driver,True,Choose your schedule. Work in your area where you are at. Able to work with just a phone service plan and vehicle. Talk to many people every day. Get to Learn the area better. Play your own music and make your car look cool with lights and floormats.,"Vehicle maintenance and mileage on car. And risk of wrecks with bad drivers. Not always able to choose the exact area on the city you are driving in, may end up on a bad side of town. May have weird or dangerous passengers, unknown passengers. Issues with navigation on app when signal isn't good or app isn't working correctly."
4,Decent job,True,Benefits and pay. Flexible time off and sick time.,Bad management with a lack of goals for the company.
4,It is a good company,True,Very good work enviroent with no limitations,They can let you out anytime with no reason.
4,Very flexible,True,You were able to work on your own schedule without any oversight.,Difficult learning curve for the first month.
5,Hungry with Uber highly recommended,True,Is easy to apply to and you will need a bicycle too,Is very hard to work without a backpack highly recommended one for you.
5,Amazing place to work,True,Best place to work and with amazing people,Career opportunity take time but are worth the wait
5,Team Lead,True,Great benefits offered by the company,Communication is not well cascaded
4,flexible,True,"anytime start 

own boss

busy hour can make good quick money","need to do many hours to make enough money



pick up job sometime 4, miles away"
4,Great Employer,True,Great work culture and values,Constant changes anytime and everytime
4,Cons Overblown,True,"Smart people to work with, company growth accomodated personal growth, global problems, real world impact.","Lots of public attention on the company, had to constantly operate under the following policy ""before you write something down, ask yourself if you'd be comfortable with it showing up on the NYT the next day""."
3,Upper Management seems clueless to the people issues and looks at us as a number,True,Good Benefits and nice colleagues (whoever is left),"Vertically built, upper management, low morale"
3,Sales Ops,True,"Smart, driven people. good benefits and perks","Way of doing things is not thoughtful enough, tend to rush toward results. not much work life balance"
4,ComOpps,True,"Great benefits &amp; perks, cool people",Hard to get promoted or transfer internally
5,Great benefits,True,"great benefits, great people, fun culture",lack consistency of structure and defined career paths
2,Not worth it,True,It was nice working on my own time.,"Once I did my taxes, I realized the money I made versus the depreciation on my car made it not worth it. You can also make your own schedule, but it doesn’t really work that way. It depends more on the demand of when people need rides."
5,Great Teamwork &amp; Collaboration,True,Cross functional Team are professional and responsive.,Fast paced in terms of speed.
5,it was nice,True,easy to do and on my own schedule,hard to work with customers
5,Qa at Uber,True,The best company ever to work with,"No cons, you have your freedom to evolve"
4,Delivery Driver,True,It is possible to make good money.,Normally busy only at certain times of the day/night.
3,Uber,True,Stock Options. Fast Paced. Lots Good People.,Fast Paced. Unnecessary high Pressure.
3,Food,True,Tips are good and also promotions,Too much driving For a single order
5,Amazing company to work for,True,"People, Work Culture, Easy work timings, Timely Promotions and benefits",No major cons to specify
5,Uber London,True,"Great team, interesting and impactful work.",Can sometimes feel very overworked.
4,Good Job with perks,True,You get insight into how a tech company runs its business.,It can be stressful sometimes.
4,Great team,True,"the culture, and learn experience",No Cons what so ever .
3,manager,True,good opportunities to work internally,work culture and collaboration within teams
5,Short,True,Dynamic operations with good work culture,Dynamic operations and was asd
5,It's a great place to work,True,Benefits and employee engagement are great.,"There is no salary hike, unless and until you change your role."
1,They entice driver with surge for pickup then does not pay,True,"Make your own schedule, good money when surging most of the time","They will not pay for wait time in a drive thru line, they will not pay driver for an order that they accepted and restaurant does not seem to have"
1,Layoffs,True,"Free food.

Monthly 200USD Uber credits.",The Company is shifting software engineering jobs to India in order to cut costs. Engineering is no longer a priority in the roadmap.
4,"They do not care about you, but their platform makes it possible to bike around for decent money.",True,"Schedule freedom, decent hourly rate (only if biking)","No benefits in DC, though this isn't bad for me in particular."
4,It's good,True,The working hours is decided by us,They stopped all the service in India
2,Changes after IPO,True,"Uber has good employee benefits, competitive compensation package, diversity of employees and culture.","It's not a fare company to promote people, specially from COEs to other offices since employees are treated differently and seen as a ""second class"" just because they work in a contact centre. 

Wasn't also fare in the selection of people to dismiss, as it eliminated the training and sales department, giving the message that it's not investing in new business and not investing in training for employees. Non of the friends-of-a-friend were impacted by the dismissals and over 6 000 employees were layed-off ""due to covid"" even with the business growing, leaving employees that staid doing the work of 2-3 former colleagues.

It's super bias and selective when it comes to recognize and praise the employees, people need to be well connected to receive this awards that is usually connected with money.

In order for you to be promoted you need to be very well connected, like for instant to be part of the City Team, only elite gets there and it doesn't mean that they are the best fit.

It's a big company managed by amateurs."
3,nice,True,nice and best for everyone,there are no cons for this
5,Great company,True,"Friendly environment, great pay, flexible schedule, clean office","Competitive, not enough workers, stressful, a huge workload"
5,Wonderful Work Experience,True,Proactive and supportive managers and the company offers a good package for perks and benefits.,It is difficult to find a place like Uber after you leave it.
5,It was great,True,"flexibility, work benefits, bonuses, good work environment",office politics took over a lot of the actual work being done
5,Salary,True,Helps to build your skill set,Policies quickly changes when it come to IJP
1,They entice driver with surge for pickup then does not pay,True,"Make your own schedule, good money when surging most of the time","They will not pay for wait time in a drive thru line, they will not pay driver for an order that they accepted and restaurant does not seem to have"
1,Layoffs,True,"Free food.

Monthly 200USD Uber credits.",The Company is shifting software engineering jobs to India in order to cut costs. Engineering is no longer a priority in the roadmap.
4,"They do not care about you, but their platform makes it possible to bike around for decent money.",True,"Schedule freedom, decent hourly rate (only if biking)","No benefits in DC, though this isn't bad for me in particular."
4,It's good,True,The working hours is decided by us,They stopped all the service in India
2,Changes after IPO,True,"Uber has good employee benefits, competitive compensation package, diversity of employees and culture.","It's not a fare company to promote people, specially from COEs to other offices since employees are treated differently and seen as a ""second class"" just because they work in a contact centre. 

Wasn't also fare in the selection of people to dismiss, as it eliminated the training and sales department, giving the message that it's not investing in new business and not investing in training for employees. Non of the friends-of-a-friend were impacted by the dismissals and over 6 000 employees were layed-off ""due to covid"" even with the business growing, leaving employees that staid doing the work of 2-3 former colleagues.

It's super bias and selective when it comes to recognize and praise the employees, people need to be well connected to receive this awards that is usually connected with money.

In order for you to be promoted you need to be very well connected, like for instant to be part of the City Team, only elite gets there and it doesn't mean that they are the best fit.

It's a big company managed by amateurs."
3,nice,True,nice and best for everyone,there are no cons for this
5,Great company,True,"Friendly environment, great pay, flexible schedule, clean office","Competitive, not enough workers, stressful, a huge workload"
5,Wonderful Work Experience,True,Proactive and supportive managers and the company offers a good package for perks and benefits.,It is difficult to find a place like Uber after you leave it.
5,It was great,True,"flexibility, work benefits, bonuses, good work environment",office politics took over a lot of the actual work being done
5,Salary,True,Helps to build your skill set,Policies quickly changes when it come to IJP
1,Worst company to work for,True,"Wellbeing reimbursement, food, credits, coffee","Sexual harassment, bullying, incompetent management, violating privacy, listening and reading private messages, tense and toxic environment"
4,Eh,True,"Good, consistent, self-reliable, simple, independent","Slow, inconsistent, customer service, taxes, gas"
3,OK but sub par management,True,"The people are amazing, a lot of nationalities in one place so the workplace is quite dynamic.","The managment is sub par, and a lot of things are not transparent which leaves an impression of lack of organisational skillsm"
3,"Good product, poor business",True,"leading share economy company, great potential",unstable business future and poor C*O team
5,Great perks and benefits,True,Great benefits and perks that made leaving for hard,Company is always in the headlines for something negative
5,Loved it,True,"great working environment, talented colleagues",lack of transparency from the management
4,"Good experience, Descent Pay",True,"Growth, Learning, Great Management overall","Pay and although there was a lot of room for learning and personal growth there was not a lot of opportunity for growth within the company, which was not of any fault of anyone, just how the business structure was at that time."
4,Uber eats driver review,True,You get to set your own schedule and have complete control of what deliveries you decide to do. I usually average anywhere from $15-25 an hour depending on daily promotions and tips,When people don't tip for deliveries you end up making a lot less as uber doesn’t pay much per delivery in most cases
4,Good,True,"Everything decent coming to culture, employee behaviour and work ethics",No proper alignment of sops
4,Good Part Time Gig,True,"Good Pay, made $18 an hour on average.",Inconsisent work. Uber algorithm often would not give you a trip for a long time or give you double trips that earn you less money.
2,A Great product Company,True,"Free Food

Good Travel Allowances

Flexible work timings","Too much pressure

Sometimes work life inbalance"
4,Nice place to work,True,"Nice place with dynamic business. A lot to learn, great minds to work with.",Somewhat instructed org structure here .
3,Insurance Manager,True,"-Good company

-Relaxed dress code

-Care about their people","-Min work life balance

-Super busy

-Not many management positions open"
4,"Great place, upward growth is tough though",True,"Great work environment, people, hours, pay","Difficult to move up, the organization is very beaurocratic and hiring managers will go out of their way to prevent you from knowing the true reason you were not hired to a new position.



Promotions do not exist, you have to go through the same full interview process as any external employee would for any new role. Performance is not considered in hiring for new positions, which seems counterintuitive."
4,"Okay overall, culture and management rapidly declined over time.",True,"Good benefits, okay salary, free breakfast and dinner. Decent career opportunities. Lovely facilities and lovely people.","Heavily micromanaged. Very poor managerial support/ability, massively focused on metrics and not on actual support being provided to users despite handling extremely serious safety and fraud reports that should never ever be treated as such.



Internal quality procedures are lacking tremendously, to the point even the absolute best agents who are incredibly talented and knowledgeable get told they are not good enough week after week.



Set pay scale that doesn’t consider experience and ability, meaning someone who essentially just came in the door will make the same money before proving themselves."
3,Freedom but at a risk,True,"Free to choose own hours, which is mostly limited. The busy hours are only a few. Evenings and brunch hours.","Your salary can fluctuate between tips. so pay is not that stable. Get lucky here, a cheapskate there. It all depends on tips, which is sad."
4,Decent part-time work.,True,Work on your own schedule.,You really have to hustle if you want to do it full time.
5,Best one,True,"Your own boss, your own hours","Low wages , expensive petrol"
5,this a good company,True,i like Uber company already my friend work in Uber,good earning i experience this work
1,Horribel Culture &amp; Pay,True,"- you meet at lot of people

- in office benefits

- work life balance","- horrible culture 

- horrible pay and they dont value you

- too much office politics"
3,"Great people, but a lot of operational work",True,"- You get to work with great professionals

- There are interesting problems to tackle, many of which domain related (tax and compliance)","- A lot of operational work

- Different teams may have different processes, so ownership of projects may not be as strong everywhere"
4,Great but becoming good,True,Still there are room for making impact,No longer like a start up
5,Good,True,big pay good look forward working again,hard work good pay and flexible work
5,great,True,great company i like iti alot,n/a decent company to work
5,RAM,True,"Best workplace culture.

Good medical insurance

Bonus and other perks are awesome","Layoff, employer credibility, Give importance to innovative ideas"
4,Pricing Analyst,True,"Good pay/benefits, relaxed culture, free food/beverages in office, catered lunch","Lack of accountability of employees at times throughout org, some bad managers"
4,nnn,True,"good culture, good environment to work , good work life balance",no or zero growth in org
4,good,True,fun place to work crazy times,bros bros bros bros bros
4,Great place for moving up,True,"Opportunity within the company to move up 

Emphasis on developing new skills

Easy work environment

Positive work culture",Monthly sometimes weekly procedure and structural changes within the company
4,Fast growing with no culture,True,"Speed of business development, brand, autonomy","Culture, comp, performance reviews, diversity"
3,"Great people, but a lot of operational work",True,"- You get to work with great professionals

- There are interesting problems to tackle, many of which domain related (tax and compliance)","- A lot of operational work

- Different teams may have different processes, so ownership of projects may not be as strong everywhere"
4,Great but becoming good,True,Still there are room for making impact,No longer like a start up
5,Good,True,big pay good look forward working again,hard work good pay and flexible work
5,great,True,great company i like iti alot,n/a decent company to work
5,RAM,True,"Best workplace culture.

Good medical insurance

Bonus and other perks are awesome","Layoff, employer credibility, Give importance to innovative ideas"
4,Pricing Analyst,True,"Good pay/benefits, relaxed culture, free food/beverages in office, catered lunch","Lack of accountability of employees at times throughout org, some bad managers"
4,nnn,True,"good culture, good environment to work , good work life balance",no or zero growth in org
4,good,True,fun place to work crazy times,bros bros bros bros bros
4,Great place for moving up,True,"Opportunity within the company to move up 

Emphasis on developing new skills

Easy work environment

Positive work culture",Monthly sometimes weekly procedure and structural changes within the company
4,Fast growing with no culture,True,"Speed of business development, brand, autonomy","Culture, comp, performance reviews, diversity"
5,"Great company, facing many challenges",True,The sense of changing cities for the better. Opportunities to travel. Incredibly talented coworkers,Fast pace means lots of changes in plans. No work-life balance in some offices.
2,Good pay and perks. But that's all.,True,"Good food, Uber Credits, International colleagues",Constant reorg and the constant feeling of not knowing when your time is gonna be up
4,Good company,True,They care about their people. They reward their people well. The job is reasonably easy for the money.,Inexperienced management across a lot of levels within the business
4,Great vision,True,Like the direction of where the company is going,Competitive environment that can get a little annoying
3,"Good for a paycheck, bad for the soul",True,Salary is decent and the job is easy so long as you don't ever argue or present alternative approaches.,"Management is only concerned with KPIs, will actively ignore feedback and suggestions with excuses about global processes

There's a ""no retaliation policy"" in place, but only in name

One often hears ""how does this prevent you from solving tickets"" in response to month/year-long outages affecting the supported market.

Management only looks for workarounds, rarely escalates appropriate issues.

Enthusiasm is valued over insight."
4,Uber Greenlight expert,True,"Flexible and fast paced, heaps of perks",lack of communication between management and experts
4,NA,True,"Flexibility, Autonomy, Great Culture, Opportunities","Fact-paced, Poor leadership direction, role unclarity, long working hours"
4,Challenging company,True,"Very challenging, technologic using the best tool","The company is growing to fast for them, miss some process and priorities"
3,"Not Decisively Evil, But Not Great",True,Incredibly smart people and great benefits. The amount that is accomplished every day at Uber is astounding and inspiring. When travel was still a thing there were opportunities for international travel and interesting offsites. Working here is also a big career booster. Most of my team was part of the first round of layoffs and finding a job after was very easy.,"Very political with a ridiculous and unprofessional amount of infighting. A ton of contention between different sides of the business (Rides, Eats, Freight, etc). The company tries to do the right thing but will only do the bare minimum to to remain in public favor. It might have been different on other teams but this is the kind of place where people will message you instead of having a face to face conversation. A lot of employees walking around with headphones on and not acknowledging each other. I would say this is a hard place to be if tech is not your life."
5,Awesome work culture,True,"Management is transparent and keeps the employees updated with the recent news regarding the company

Great growth opportunities

Good perks

Gives you access to tools which are helpful in creating a good career",Its been almost 4.3 years in the company and the only thing that I can identify is a better efficiency would be needed for the feedbacks that are raised
1,Awful,True,There are none whatsoever lol,There are so many cons
4,Super Flexible,True,"1)$20-$30 per hour before car maintenance when it is busy or surging.

2)flexible work schedule and paid per trip",Car maintenance takes away from profits
5,Best environment,True,Friendly atmosphere to work with any limits and conditions.,Lost our job due to pandemic
1,Account manager,True,I can’t think of any!,Worst company in the entire world
2,good benefits but sucky job,True,"good benefits, vacation time, sick time off.","bad work environment, catty managers"
4,Awesome  Work Culture,True,Work and personal life balance,laid off globally due to pandamic
3,City operations,True,"-good benefits

-big team

-good socials

-lovely environment to work","- no growth

- very busy

-no opportunities"
5,Great Place to work,True,"Integrity, professional development and flexibility",low salary against the market
5,I enjoyed working at Uber,True,"Colleagues, Work Experience, Salary, Opportunities, Working process",I can't remember any downsides
4,Great people and learning opportunities.,True,Genuinely good people on the ground who want to do the right thing.,The company is becoming more bureaucratic as it gets bigger.
4,Great experience,True,Fun people and a good atmosphere,Not really any cons here
5,Amazing,True,The best culture you can ever work with,I don't think there were any downsides
2,big giant but falling in potential,True,public company and dominating the industry,"poor performing executives, challenging legal issues, unstable working env"
1,Tough time,True,Flexibility to earn money asap,Tough on your car $$$$
4,Telecommunication Expense Management,True,good teams to work with throughout the company,how to get process information for role a bit difficult
5,Working as a Community Operations Specialist,True,"Good pay, great benefits, awesome culture.

FOOD. A lot of food.

Great company to work with.","Due to the pandemic, they had to let go of people. But that's understandable. We still love Uber. &lt;3



oh and we don't have chips and milk during Sundays because. lol"
5,LOVE working for Uber,True,"People, work-life balance, opportunity to move up, etc.",None that i can think of
3,Work When You Want Inconsistent Money,True,You can work when you want and make decent money during the weekend evenings. With my Toyota Corolla 2007 I can make approximately $11-$12 per hour after deducting only the cost of gas and not other expenses.,Inconsistent opportunities to make money. I can turn on the app and drive around for 30 minutes to 1 hour and not receive a ride request while I live in a city with 2 million + people. The people you ride with can be rude and belligerent especially on weekend trips to and from the bar or nightclub.
3,Too many people,True,Meeting different people from around the world,Getting sick from an unknown source
5,Drivers onboarding,True,That really a good culture where everyone finds opportunity to grow,Partiality bit more in the seeking a new projects
5,The best company,True,"Free food, work-life balance, amenities, stress free environment, management concern.",It was greately affected when Covid-19 hit.
4,Great benefits but toxic environment,True,"Employee perks - Snacks, alcohol, parties, free lunch, Uber credits",Toxic management and miscommunication within leadership.
3,-,True,"Environment, benefits, culture, locations, salary","Organization, Management, Communication, HR department, Administartive departement"
5,Dont know,True,Best culture and scale to work on,Past frequent Layoffs and still burning money
5,Solid company,True,"Good culture, great career growth","Inconsistent leadership, but good culture"
4,Easy to work for.,True,Easy to apply and flexible schedule.,Poor navigation and little to no benefits.
3,Good,True,It’s a nice place to work,There isn’t a big salary
5,Interesting experience,True,Move super fast. A lot of interesting people to work with.,A lot of young engineers who has limited experience outside of the company. Too little testing.
5,Manager - S&amp;P,True,Great opportunity for advancement and ability to work on impactful things. Over time has obviously gotten more bureaucratic,Historical expectations of work-life balance can be tough depending on your dept
1,Not a good company to work for,True,There are absolutely no good thing that comes to mind,Poor management. Work pressure is very high. Brown nosing is appreciated. Did not even receive last month's salary
4,Honestly pretty good,True,"- Learned a ton

- Super smart people

- Tons of opportunities for internal movement","- It's gotten really big

- Comp at the lower end of spectrum"
4,Ubereats,True,Can work whenever and how little or much you want and the money is pretty decent.,Sometimes delivery areas are a bit far.
4,"It's a fun place, with real problems to solve",True,You feel like you are making an impact,Good luck trying to get a promotion ahead of schedule
4,Awesome place to work at,True,"* Good work

* Good colleagues

* Great food and benefits",NA NA NA NA NA NA
4,Uber,True,"Employee benefits, opportunity to move to different teams, working alongside ambitious and intelligent team members",Often times it takes several days or even weeks to get anything done due to the processes in place.
3,"Good company, but overhired",True,"Interesting problems, great product, lots to learn","Too many people, slow work culture under new management"
5,Yep,True,Hours money availability flexibility and talking,The toll that takes on your car
5,Good place to learn,True,Good place To work and learn,Long hours Working and hectic schedule
5,Great,True,Best company to ever work,Politics can get a little stressful
4,Great Team,True,"Great team, top talent

Great scale to work on the most challenging problems",Could have better benefits like 401k match
4,Senior Account Executive,True,"excellent perks, good work environmental","processes constantly changing, lack of career path"
2,Great experience but be ready for a lot of uncertainty,True,"Smart Colleagues

Great Office

Food and benefits are dope","Uncertainty

constant layoffs make you unsure of anything"
4,GOOGOGOOG,True,great young people to work,too much uncertainty happening here
3,Driver,True,Pick your hours and where you want to work,Some orders are only 3 dollars a delivery. Most people don't tip much. Users method of approving documents is BRUTAL. They say 2 hours but I have made multiple calls and am on my 2nd day so far. Waits in between orders can be long and you don't get paid for that time so you have to be used to waiting in your car
5,Wonderful company to kick start,True,"Bonus, Perks are complete satisfactory in this company",Little adjustments need to be made on senior level management.
3,Pretty normal nowadays,True,Decent pay and work life balance comparing to other Bay Area tech companies,Slower growth comparing to previous years
5,great place,True,Love working here it’s so much fun!,Tough and lots of different competitors
3,"fast paced work, slow office",True,"good benefits, lunches provided, spacious office","poor upward mobility, lack of care for employees, toxic workplace"
5,Opportunity,True,"Growth opportunities (plenty)

Culture: ideas matter more than hierarchy 

Benefits: comprehensive",It can be chaotic at time
4,"""Amazing place to learn""",True,"""Amazing place to learn"" ""Amazing place to learn""","""Amazing place to learn"" ""Amazing"
3,Uber Greenlight Expert,True,the perks are great and there are tons of internal resources,no room for growth or is it easy to move up
3,fine for a ear or two but not really a career,True,lots of benefits eg health insurance bonuses and many others,"not much growth in the company

They promote only people who are friends with management it seems"
5,Learning curve x5,True,"Great autonomy, ability to drive process, pay for performance, building a high growth business",Constant change within business functions
5,Amazing team and workplace,True,Work life balance as a SWE.,Transparency in terms of top down decisions.
2,Driver,True,"Felxiable , enough timeto spend with fanile","Tiring, can be very long hours with little money sometimes."
4,Sales Team Leader,True,Fast learning environment and great recruitment of senior management,Compensation plans can be restrictive and not reflect that changing environment of the company and industry
3,Laid-off from COVID-19,True,"Good pay and benefits, 3 meals a day",Hit hard by COVID-19 pandemic
3,good for some time,True,"good salary for Poland, free food, nice office","managers dont care about you, bad work/life balance"
5,great,True,great hours and great pay,big company but can feel small
3,Good Workplace,True,"Jolly Good People

Food

Benefits

Learning

Not too strict","Growth Difficulty

Bias

Monotonous

NO stream lined promotion process

Talent is necessarily not recognised always"
3,Good company,True,Salary / transportation / Career Path,Instability / unfair bonus system / Long working hours
3,"The Good, The Bad, and The Oh-No's",True,"Many co-workers were amazing, personable, and deeply passionate about their job. Every team I was in, I was met with amazing people who cared about their customers, wanted to always do better, and were honest about their work.","Uber is all about bandaid fixes and does not often think of the long term effects those bandaid fixes will have on their employees. There is a major disconnect between its customer service employees and the teams who create KPIs and knowledge bases as well as the senior management teams. Nothing is ever done about CSR complaints or feedback(even when it's actionable feedback) about internal processes. Not to mention when internal processes change, CSR's are typically not told until they find out they're now doing it wrong."
4,PERFECT PLACE,True,Free food and cab service,"No job guarantee, standards have gone low now compared to the old office"
1,Not worth the emotional turmoil.,True,Semi good employee health benefits.,Treated people like they were disposable.
5,Once in a lifetime,True,Endless opportunities for real world impact,hyper growth lead to disorganization
5,Amazing place to learn,True,"Learning and Development, ownership is next level",Org dynamics are leading to huge risks
2,Not great,True,"Flexibility is great, work whenever you please.","Wear and tear on your vehicle, driver pay has decreased consistently over time"
5,Great,True,"Good pay, work your own hours and motivate yourself.",I do not have any cons to add.
4,Great company to work for,True,Make money on your own time. Tips are usually decent,Sometimes you only make a few dollars per trip. Miles on car
4,Exciting but frustrating,True,"fun to work there, opportunity to run with ideas and make them happen regardless of what level","little diversity, corporate will layoff whenever without telling you why, bit of a boys club"
4,Uber Software Engineer Intern,True,Competitive Work Environment with lots of help,No bad things to say about Uber
4,Smart people here but comparatively long workload,True,Smart people here create a nice working environment,"as a rather young company, the workload is not low"
3,It's okay,True,Work on your own time.,Days and weeks never matchup to what kind of money you should be making hourly.
5,Great,True,This company is really great.,I do not like anything about this company.
5,Very good.,True,"- You can work at whatever time and day you want.

- There's seemingly always deliveries in large town centres.

- No one tells you what to do.

- Can make some decent money BEFORE tips.

- Nice backup option to make money as a side hustle, or if you're going from one job to another.

- Some restaurants like McDonald's offer charging points for your phone. Very useful.

- You're always going to new places, doesn't get boring.","- You have to buy your own bag and equipment.

- Lack of coverage for repairs/theft/injury.

- Some restaurants can take a very long time to give you the delivery.

- If you're on a pushbike, it can be very tiring after a few hours."
3,Eh,True,"Good benefits, good to have on resume","Elitist, segmented, and impersonal work environment"
3,Customer service/Rider reviews,True,Working in-state you live in is lucrative.,Trying to work in city of New York was problamitc. Rider reviews are harsh.
3,Ok,True,"Flexible, own boss, good job if you enjoy driving","No bonus, no career, no holiday pays"
5,Good organisation,True,"Excellent Professional Exposure

Good Team

Learning Opportunity",Need more focus on employee development
5,Go Get it!!!,True,It has one of the best working environment. People are awesome and Spirit is another level. Loved it!!!,nothing that I have seen or aware of
3,Content Specialist Compliance,True,Possibility of carreer improvements and nice benefits,"salary can be better for the amount of work, management trust, collective dismissal"
1,Worst company to work for,True,you can schedule a time to work.,"they kick you out if they have bad review from customer.

not able to see review also.

not able to see rating from customer.

thy dont listen to your side of the story.

customer service sucks.

please dont work for this uber eats or uber x. they depreciate the value of your car.

stay safe at home during covid. not worth taking risk. they dont compensate if you get covid .

the rule is to refuse customer if they are not wearing mask but who will pay for the kilometres you have driven to pick them up?"
5,Perfect,True,Best place to work for,Nothing bad happened to me
5,Content Specialist,True,"Good team atmosphere, good perks, good working hours.",Heavy work load at times.
