rating,review,recommended,pros,cons
5,Great culture &amp; fast-paced,True,"Friendly culture

People genuinely want to help each other 

Competitive pay","Lots of work to do 

People burnout quickly"
4,Start-Up Feel,True,"free food, fun environment, consistent annual pay raises","difficult to move up (or rather out to other departments), fast-paced (policies change by the day), work-life balance challenges (constant schedule changing with not much wiggle room)"
2,Run.,True,"Coworkers are some of the dopest people you will ever  meet, surface level progressive-ness, lots of free snacks, cool office space and location, pay is GREAT, benefits are out of this world","Management is terrible - there is one specific manager overnight that is sinking the ship by her personality alone, but because  she does things by the book HR  refuses to  coach her behavior,  bait &amp; switch with the advertisement of the role and what expectations currently are, no real sense of direction with the expectations of the role because metrics and roles are constantly changing, overnight teams are often overlooked (although, they've done a good job of trying to incorporate us into more things), super vague policies, super vague communication from senior leadership, often given ""management"" type answers. Oh, and the schedules are  treacherous. No real advancement opportunities."
4,OK,True,"Benefits, Snacks, Office and coworkers",Management  and it is an at will company
4,Good place to start out,True,"The office culture, the people you work with","Only get a raise once a year, not many places to move up"
1,Do Not Take This Review Lightly,True,"Without a doubt you will never work with better people who are not part of leadership. I have made some incredible friends that I still speak with and see regularly. I have never been employed at a company where that happened. The benefits are by far some of the best I have ever had. Insurance options, PTO, Sick Time, and Commuter Benefits are very generous and start on day one of employment.","Management is potentially the most inefficient, inept, and ignorant group of people that I have had the misfortune of having as supervisors. Hiring Team Leads who are outside hires with zero experience/background in anything Lyft/Technology/Transportation led to an environment that caused deception and flagrant violations of their own code of conduct. 



All of this occurred while I was employed at Lyft, sexual harassment, hostile workplace, and discrimination based on sex, race, etc. HR is inefficient and ineffective because the HR persons did not care for, listen to, or protect employees concerns. Those that went to HR were retaliated against by their supervisors with zero fear of consequence.



Upward mobility happens only if you are a member of the “Good ole boy” team. Unqualified persons were promoted with regular occurrence. This hiring practice caused a backlog of tickets needing to be seen and resolved. On three different occasions the backlog was reduced to zero tickets with agents in available waiting to take a call. Again because leadership was unable to manage with any effectiveness the backlog would grow again."
1,Bad,True,They have the liquidity money to invest,They don't believe you and waste time
5,Great company! Great values! Exciting work!,True,Newly public tech company with exponential growth on the horizon,"Ridesharing is still the Wild West. Things change often,"
1,"Community Associate

Terrible Company | Horrible Growth | Awful Compensation",True,"- Local management is amazing, caring, supportive and they really want to develop you

- Employees get great benefits, including medical, dental, Vision, PTO, sick time, 401k, etc.

- Great team with amazing coworkers","- No growth

I have a BA and have been here for two-and-a-half years and I make less per hour than the day I started. I switched regions from SF to LA, but have been told I’m “killing it” maybe a thousand times, and after a year-and-a-half on the SoCal team as one of the top performing CA’s (with a BA), I still am 50 cents short of the rate I started at. Last performance evaluation I received a 50 cent raise when I had been asking for a dollar raise for six months, now a year, and Lyft has done NOTHING for me as an employee to increase my compensation and growth within the company, despite my consistent top performance. The best part is the way the company is structured, I have to wait until February just for a shot at a promotion or raise, no matter what work I put in. This company has TERRIBLE GROWTH and DOES NOT compensate its employees for the value we bring.

- Compensation is too low

I am part of a top-ten performing team in the nation. I’ve never seen one bonus come my way and employees who have put in years of work received less than a dollar raise. Terrible compensation for the value we bring.

- Work out of Pep Boys

I’ve been working out of pep boys for more than two years, while being underpaid. Do yourself a favor and avoid working for Lyft out of Pep Boy’s.

- Too much competition

This isn’t a startup anymore, the company is full of employees competing to move up because there aren’t enough business needs to promote CA’s. 

- Fake values

One of Lyft’s values is “Make it Happen!” Seeing as I’ve been fighting for a $1/hr raise for over one year, after already making that amount, putting in more than two years at the same company, consistently performing at the top of our team AND I have a BA, this company value is simply fake and not real. Lyft can’t “make it happen” for most of its drivers or employees, but likes to say these words for marketing purposes and to look cool.

- Lack of Support

We had support channels, which we use daily for support cases we work on for Lyft drivers, but they took them down. I’ve had to keep drivers waiting for hours since this change because certain support cases require word from higher up people, who may be unavailable. The old channel had agents constantly responding to requests, which keeps wait times low for drivers and thus happier drivers.

- Support screws drivers all the time

I’ve seen so many drivers screwed and not receive bonuses. I’ve had a driver wait an hour-and-a-half for a $5 cancellation fee she felt she deserved, but she was denied. I’ve worked with drivers who waited over 30 minutes for a pickup that didn’t receive a cancellation fee, which I wasn’t able to grant. This is far too common now and I see drivers consistently getting screwed out of cancellation fees and other bonuses. Drivers are also being deactivated at a much higher rate now, so get excited for angry drivers and frustrating support cases.

- No understanding of how to grow

As I mentioned, I have a BA, am told I’m one of the top ppl on my team, have excellent numbers, and I have NO IDEA how to get promoted. Because of the structure at Lyft, February is the time to get a promotion and if you miss it, you’re screwed until next year, unless a brand new business need develops. Lyft loves talking about all the opportunities to come and all the growth, but we CA’s have no clue how to get there. It used to be about taking projects (outside of the standard job duty) but now they want to make it about numbers... If that’s the case, I should be promoted one year ago.



Being a Community Associate is a GIANT waste of time. Be careful or you might end up like me, unhappy being told you’re so great, while receiving no additional compensation bonuses or raises. If working in a Pep Boy’s for years sounds like fun and 50 cents sounds like a good raise to you, then apply for Lyft to be a CA."
3,Well intentioned but chaotic,True,CEO is  well intentioned. Culture is generally friendly.,"Lack of direction around goals for marketing, stemming from unclear expectations from senior leadership. As senior leaders have been brought in from outside, politics and in-fighting continue to grow."
3,Do not work overnight,True,"Free snacks, 2 weeks paid time off","Horrible management, lack of culture overnight, horrible HR department"
3,Not a difficult job but little room to move up,True,Great benefits with insurance and ride credits.,Pay is low and very little room to grow within company.  Constantly hiring external candidates.
1,"Very political culture, not a tech company",True,Good food and colorful office,Engineering culture and tech leadership is terrible
4,Customer Experience,True,"Most of your coworkers are great and there to support each other, great office downtown, lots of snacks.","Seen as a number rather than a person by upper management. They pretend to listen to the concerns or advice by the CEAs, but when it comes to changes they typically do the opposite. Compensation was stagnant, especially with more companies moving into the area offering more money."
4,Fast-paced &amp; interesting problems,True,"- Smart people

-Cool problems to solve","- Organizational alignment 

- Growing pains"
3,Don’t Recommend,True,"• Free snacks

• Employee Resource Groups","• No longer dog friendly at Nashville HQ.

• Leadership

• Desk sharing/hoteling

• Not enough work stations and ergonomic seating for everyone

• No team outings"
2,Do Not Recommend,True,"Health Coverage, Dogs in Office, Free Snacks.","Management is TERRIBLE, no internal promotion, unrealistic performance expectations."
2,"Good company, poor leadership",True,"Excellent benefits, some smart people, genuinely looking to do good in the world, diverse","Terrible pay, hierarchical and awful leadership, lack of transparency and downward communication, toxic office culture (not all offices)"
1,Operations,True,"Employee Resource Groups,

Snacks, Fun employees

Candy!","No room for growth 

Lay offs left &amp; right 

Failure to comply with HR policy &amp; procedures 

Unrealistic goals

Lack of transparency 

People quitting left &amp; right"
3,"Good perks, horrible pay",True,Constant change and quickly growing,"Pay is horrible. For people who have families, student loans, mortgages etc, it is barely a living wage. For a position that requires intimate knowledge of the platform and the acumen to support drivers 9 hours a day, you would think that Lyft would pay them a reasonable wage."
3,"Great People, Subpar Management",True,Truly some of the best people I've ever worked with. It's an exciting time for the product and the company is in hyper growth so there is a lot to do and a lot to learn.,Management is not the best at all levels. Transparency is extremely low for everything from high level questions about diversity all the way to personal development and reviews.
2,mgmt problems,True,mgmt can be very effective if lower in number,mgmt is not effective now
1,Short ceiling,True,Co-workers are the only pro to this job,"No room for growth



Biggest Market in the country but treated like the smallest 



All other Markets have stand-alone locations



LA Markets leave employees out in the field with less than desirable work conditions in the back of a Pepboys with their Tire stock.   



Being asked to do tasks by Management, only to have them procrastinate on the follow through and never give materials to bring tasks to completion.



Benefits switched and cost increased far more than wages increased. 



No matching on stocks or 401k  (They're a billion dollar IPO business) 



Emotional punching bag for all drivers that aren't having a great day, with no intention of fixing the issue."
3,Offer and perks are great but not able to be used.,True,"Discounts on rides, ""unlimited PTO"", cell phone reimbursement.",Unable to take PTO due to management not wanting to cover vacations.
5,Progressive company,True,"Socially and environmentally conscious, wants to do well by their users and employees, contributions are valued",A work in progress
5,"Good values, great benefits, interesting work",True,"Good values, great benefits, interesting work",Dealing with promotions is a pain
2,Increasings politics and lack of process are killing the culture,True,"Free food, good health benefits, Lyft credits, hot brand that has truly untapped potential","COO came over from Tesla and installed his supporting cast of leadership, which is destroying the culture (just see Lyft's ratings trend from Feb 2018 onwards). Leadership (director level and above) focused on land grabbing, infighting, and territory expansion. Feels like morale is dead after recent re-org that led to layoffs that came out of nowhere right before employees would have vested, and saw those with the loudest voices and most visibility promoted (over merit).



Company has two marketing orgs for some reason which leads to unnecessary tension, and aforementioned land-grabbing is a blocker from consolidating and having one cohesive team -- the re-org did nothing to solve this.



For a 5,000 hc company, the lack of processes is absolutely SHOCKING -- and then we wonder why there's so much duplicative effort and people feel like others are trying to do their job. We tend to have no work life balance, which would be OK in other fast growth companies but we could avoid this if we were better about planning and processes (kind of important for a 5000 person public facing company)"
4,"Great company, growing pains",True,"Great company values, excellent work space, opportunity for growth",Change happens quickly and sometimes there is little to no direction in new positions or positions where a lead has been promoted
3,Ok for something to,True,"discounted rides, info on new roll outs.","Location, support, work/life balance, pay"
4,"Fun benefits, clueless leadership",True,Being able to bring my dog to work cuts down on daycare costs...which is good because I am actively being paid less than my position deserves.,"No 401k matching. My team's leadership is clueless to what we actually do. No advocacy for my team leads to nothing changing in terms of pay, benefits, etc."
2,Up in the air,True,"Flexible hours, not micro managed","Not organized, on an island by yourself, no exposure to fellow peers in other markets, everything is segregated, everyone is only trying to make their numbers for their bonus instead of the companies image"
5,I love working for Lyft!!!,True,Great environment that encourages innovation.,Nothing worth complaining about at this time.
4,Overall Positive Experience,True,Friendly and relaxed work environment.,Lack of Transparency. Things change frequently and teams are not always properly prepared or trained for changes.
5,Worked at Lyft for about a year and really enjoyed it.,True,Liked being able to ask questions whenever I needed and always felt up to speed with the work.,Can’t think of anything specific
5,Lyft me up...,True,Fun place to work. People are enthusiastic and ready to help. Great perks and benefits.,Salaries could be higher and possibly add bonuses depending on how you perform.
5,Great Fun,True,Lots of different friendly folks,Not sure if there are any
2,Disappointed,True,The company as a whole has a great vision and great values. It's an easy company to believe in. The office is pet friendly and has great snacks.,"They believe that the pay is competitive, but it's only competitive based on title and not actual work. There is an incredibly large gap in pay between hourly employees and salaried employees (over $20k difference). The level of work that most team members are doing is not reflective in title or salary, which makes it difficult when job hunting, because the title is not equivalent to the work at other companies.



For promotions, they have guidelines  in place that you must be in your position for at least 1 year before you can apply for another position. If another position comes up that you are the most qualified for and are currently the most senior on your team, you cannot apply for it if you have not met this 1 year requirement. This allowed for less senior team members to apply for and receive a promotion, even though they weren't the most senior and may have been passed up for the previous promotion. It was incredibly discouraging and management did nothing to resolve the issue.



We were encouraged to speak up about issues, but were rarely actually heard. We were frequently met with very political responses, but no real action. Myself and my team members often went to management and senior management to address issues. I even went to HR with concerns and no action was taken by them either. It was incredibly disappointing to be encouraged to surface concerns, but never see any resolutions provided by leadership.



Leadership rarely had any clear vision. Every issue was always an emergency and you were expected to switch focus quickly while never completing a project. It made it impossible to work toward a goal or stay aligned with the team.



The Customer Experience management team are salaried and are able to check email out of working hours. Often, hourly employees are sent emails on weekends or non-working hours and are expected to receive the update. Hourly employees cannot check email outside of working hours, which makes updates impossible.



There are opportunities for learning and development but they are rarely spoken of and most team members are completely unaware of them.



Since I have left, I have heard of no improvements to the team and have heard of more team members looking to leave.



I wanted to stay at Lyft as long as possible and was absolutely heartbroken to leave, but I couldn't work in these conditions anymore."
5,Fantastic company to work for if able to adapt to change,True,"High-growth company, great benefits for salaried employees, ever-evolving business that provides varied opportunities","Lots of change. If you cannot embrace change, this is not the company for you."
5,Awesome company,True,I love my job! Lyft is wonderful!,There are no cons for me.
4,Good comsony,True,Lots of flexibility. Fun. Young.,Not really much to mention at the moment.
4,Working with lyft,True,The ease of a flexible schedule,Long hours and making money is harder now than three years ago
4,Great work environment,True,"- Benefits

- Accepting/diverse work environment

- Ability to learn about technology and geofencing",- Harder to move up/get promoted
5,"Great management, good company, perks/benefits",True,"- flat org, no egos

- great opportunity for growth

- bandwidth, manager always checks in to see if you are overwhelmed or need help

- close with lead/management = great opportunity for both parties to grow together and learn from each other, hands off but there when you need

- mgmnt always has your best interest in mind and will fight for you

- mgmnt goes out of her way to bring culture to office, she genuinely cares about her team

- Qly offsites!",- none that i can think of
2,Idealistic startup that doesn't feel that small,True,"Solid PM, data, and eng orgs



Health insurance not bad, Lyft credit is good



Generally good execution and things move fast



Lots of experienced leadership joining from other companies","Feels penny smart and pound foolish: No 401k match, low salary compared to other companies



Focus on feelings and sentiment over practicality and  quality (ie things like car quality)



Not sure what the local teams do and why we have so many of them. People get defensive when this is asked. It's not like we are managing different countries with different cultures, this is cities in the same country.



Not a fun environment. I don't see many people hanging out at work. It feels super politically correct and sjw.



Supporting functions like marketing and ops aren't that good"
5,Fantastic vision and energetic leadership,True,"-Huge opportunity for impact all across the company

-Great blend of product leadership expertise from Goog/FB and operational expertise from transportation behemoths. 

-The person sitting next to you really wants to be there and generally believes in the vision.","-Hyper growth has lead to kingdom building and posturing amongst head butting executives. 

-Your experience may vary by organization. The major levers of the business are allocated resources that some groups see pulled."
4,Good Place to Work,True,"Community, Perks, Big Company, Coworkers",Movement within the company is difficult
5,Community Associate,True,"Good pay, genuinely helpful management, full benefits",Deal with irate drivers very often.
1,The culture doesn't AT ALL reflect its ideals. WORST experience,True,"High growth, interesting working, great office, good perks","In my one year there, the theme that repeatedly showed up is that in such a high growth phase, there is no process in place to think about you as an employee. They couldn't care less about you.

Executives repeatedly speak about the culture of the company: uplift others, make it happen, but the reality is a)  uplift others in practice is more like uplift yourself, bc whoever does the best job of marketing themselves is probably staying and b) Make it happen doesn't at all play out in practice, bc the politics and bureaucracy make it close to impossible to get anything done. 



And the real kicker was we had trainings on workplace harassment, but when I had a hostile workplace where I was bullied for 8 months by my manager, HR did shockingly little to protect me, and said ""work on the things they've asked you to""



And to add to that, our entire team was laid off 1 month before my vesting mark, pre-Ipo, with no notice. Being an international on an H1-B, that leaves me with &lt;30 days to find a job (30 more days of paperwork), or I will be forced to leave after 20 years of being here. 



I wouldn't wish this experience on my worst enemy."
2,Would avoid until they become more established,True,"-Ability to learn a lot

-Lunch on Friday's

-I think the culture and company is great in the United States","-Extremely underpaid. Making  $5-10 less than other people in the same role. They claim it's because of the market. Yet Toronto &amp; Ottawa make the same hourly rate when costs of living aren't even remotely similar. 

-There is no line of what clear responsibilities and expectations are. You will be doing the job of a title 3 or 4 ranks higher than you. Then you cannot skip a step once it comes to any sort of promotion.  They do 2 times of year when you are eligible for said promotions. There is only two real positions you can take from this job (after you've been there for over a year.. depending on when your start date was because they only promote twice a year). 

-Management is all over the place. They will make promises they cannot keep. They promise room for growth when end of the day they make you take on more and more responsibility and don't offer any extra compensation to accommodate. 

-The culture is trash. You will be micromanaged. The negative energy in the hub is depressing."
5,Great Culture,True,Working for a mission to improve how we get there.,Fast-paced and can move more quickly without understanding.
5,Recruiting Coordinator,True,Great people to work with,Low pay compared to what you need to make in this area
2,Great company to improve your patience skills,True,"Location in the middle of Toronto

Phone allowance

Snacks

Employee lunches","Very bureaucratic

Divided office

Delay on relaying information

Low salaries

Expect to do more than your job description with no increase in salary or position"
3,Incredible Benefits,True,Benefits are fantastic from insurance to snacks.  Casual office environment is easy to be comfortable in.,Company has a serious lack of structure and accountability.  Leadership does not instill confidence in their workforce.  The casual office environment tends to encourage inappropriate and unprofessional behavior among colleagues.
5,Fantastic Healthcare Initiatives at Lyft,True,"Forming exclusive partnership with 9 out of 10 top healthcare  networks and top EHR AllScripts. 

Making a difference, creative. 

Awesome people.",There are no cons to working here.
5,Engineering,True,Strong culture and very mission driven.  Especially happy with efforts on diversity and inclusion.,"Very happy and no cons that I can think of. Building a new office here in NYC which is exciting, so for the time being we are working out of a smaller space."
5,good,True,work on your own time,sometimes you may feel uncomfortable
4,Working for Lyft,True,Working for Lyft needs a strategy,Research how to work better
4,Community Associate,True,"great benefits, good team, supportive",not much growth or career development
2,Start Up Growing Pains,True,"-Co-workers are the best support system you've got there. There is a total team vibe here. You have each others backs for the most part.



-Snacks/food assortment is pretty good. Minimizes how much you would spend downtown trying to get lunch and all that. But don't count on that for too long as when a start-up company goes public, they drop all of these types of fringe benefits.



-You're held accountable for YOUR work. Because team members aren't pulling their weight doesn't affect you but you're also not micromanaged depending on your Team Lead.



-Provide grandfathered employees lyft credits. New employees moving forward only receive 20% off of their rides.



-If you're the empathetic type of person, you feel like you're helping people resolve problems and that can be gratifying to a good degree, but cooler heads prevail with angry customers.



-Some team leads won't breath down your neck. This job doesn't get claustrophobic. People give you space to be yourself and get your work done with a healthy dose of socializing as well.","-TERRIBLE workforce management when it comes to forecasting company needs during the holidays. Expect last minute answers when it comes to Holiday schedules. Lyft, you can make this better. Make it happen.



-Scheduling. Your schedule is based on ""work performance"" and ""productivity"". Which leads to the 4th item in the cons list. Don't expect to be given the schedule you want. They change your schedule every 6 months. You'll fill out a form saying what you'd like to work and they won't give you anything you've asked for. You'll need to schedule school and other things around their schedule, which makes it difficult to balance work/life when you're told what your new schedule is 1 week before. They'll say they need more people to work in the evenings and 75% of the work force will be given morning schedules. What gives guys? I give you the courtesy of requesting time off in advance and the favor isn't returned. 



-Low pay. Come on. Just about everyone in the downtown area is paying at least $18/hr starting. Especially with the gradual move to not giving new employees credits, people are going to need the extra money to pay to get to work if they don't have a vehicle in the already almost impossible to park downtown area.



-No one seems to know how the company produces numbers. If you're the type that wants to know what is comprised of productivity data and other information important to your performance, no one seems to know how the data is created. It'd be nice to let your employees know what data you're using to measure their productivity. 



-Transparency is like pulling teeth. 



-Parking sucks. Expect to park 15 min walk or try to fight the parking garage management to get a monthly pass which Lyft pays for but is seemingly impossible to find a decent garage that doesn't have creeps lurking.



-1 year to move up in the company. This is a pro and a con because they don't want a bunch of people who are starting out to move into heavier customer service issues but also it prevents people who really deserve to be somewhere else from moving anywhere they wish to apply. 



-Lyft credits. If you're hired in 2019, don't expect to get those sweet credits that Lyft gave to it's employees. You'll only receive 20% off of your rides as the new perk goes.



-Allowing people to be themselves also doesn't have to equate to using the office as a soap box. People openly spew their view on politics and other things you're not really supposed to be talking about in the office. Not everyone agrees with your points of view and to be quite honest, I can get on Facebook if I want that."
2,Product Design MGMT is toxic,True,Product Design ICs are great and the team is growing.,"Product Design MGMT is not interested in your growth, career or making sure you are set up for success. I'm consistently given feedback that is fabricated or exaggerated, causing massive churn with other ICs and an immense lack of trust in our direct leadership and HR."
4,Good place to work,True,"Great perks, opportunity to make impact",Leadership has changed recently and company culture no longer feels as positive
4,Great place depending on department,True,"Great people, great chance to grow.",Not a lot of oversight.
2,"No strategy, doesn't care about employees",True,"- Catered lunch

- Dog friendly

- Lyft credits (for employees who started before a certain date)

- Brand image is better than Uber generally","- Execs are scatterbrained and constantly flip flop on strategy

- Claims to be better than Uber but also makes some questionable ethical moves

- No training for managers

- Hiring focuses on quantity over quality

- No processes but thinks it's ready to go public"
4,Security Officer,True,"Free catered lunch on weekdays, snacks, drinks.","When you are security, the Lyft employees treat you like you're a lesser employer.  They don't really interact with you in the same way they would with their coworkers who make more money.  Not all of them are like this, but I'd say ~40%."
5,Customer Experience Associate,True,Friendly co-workers and boss.  You can bring your dog in the office with you.  Working from home,Have to work school schedule around work schedule.  Sometimes can be difficult.
5,Finally a company that welcomes diversity!,True,Very welcoming atmosphere. Great Company!,None that I can see!
1,Far and away the least effective management team I've ever worked for.,True,"Most of the tools and softwares that Lyft uses are industry standard.

""Lyft"" looked great on a resume and I was able to get another job as soon as I started looking.

You'll learn a lot about how startups should and shouldn't be run.","Despite being a multifaceted role where you will ideally learn multiple aspects of the business and likely have more knowledge of the platform than most people you report to, there are next to zero career advancement opportunities in this role (I know coworkers who were there for 1+ years before I was and still have the same role they had when they got there).  The vast majority of my experiences in working with management (from my day to day manager all the way up to Logan Green and other SF based leadership I met) were toxic and uncomfortable.  Managers love to smile, nod, and say ""I hear you, but"" whenever you raise any type of concern, even if it could help the company in the big picture.  The company culture/attitude towards Community Associates isn't a healthy one and, despite the ""corporate"" labeling of the role, you're rarely treated like you actually work for the company- in the one instance I met the CEO, he literally walked away from me mid sentence while I introduced myself as a Community Associate (and, fun fact, it was my fifth day at Lyft; what an awesome way to feel welcome at a new job!).  Prepare to feel ""heard"" and never ""listened to""."
5,Community Associate,True,"Great company to work for. Lyft has awesome values, and seeing the CEOs constantly strive to achieve the company's goals while upholding these values makes it easy to be proud to work for the company.","It can be difficult to move up within the company, which is a bit discouraging."
5,Great Company,True,"Decent pay, great atmosphere/coworkers, and excellent benefits",The commute from my house is a little far
5,"Great people, fast pace, nice perks",True,"Lyft has a reputation as a ""nice"" company, and the people live up to it. People here believe strongly in the mission of the company and they're really smart, but the egos aren't out of control. The company moves quickly, so it's exciting to see your work have an impact. And the benefits are pretty good: free Lyft credits, catered lunch, amazing maternity/paternity leave, dogs at the office.","The compensation is a bit worse than you'd get elsewhere. (Wait, no 401k match?) So you're definitely sacrificing a bit for the privilege of working at Lyft. And the flip side of the fast pace is that objectives change a lot and cause thrash."
5,Amazing place to work!,True,"Awesome people, strong leaders and mission driven! I love going to work every day and being surrounded by such intelligent people.  Because Lyft is still a smaller company there is so much work to be done which means tons of impactful work for me. Perks are great! Especially being dog friendly :)",Don't have any negatives to share as of now. It's a great company!
5,An amazing company to be a part of!,True,"-Fast-paced, inclusive, and collaborative culture with so much room for learning and growth in a quickly changing industry

-Many avenues for future opportunities 

-An environment that makes it easy to feel connected to, and a part of, the overall company goals and successes. Actually feel good and excited about coming in to work.

-Pay is competitive and benefits are pretty awesome","-With how fast things are moving and changing, sometimes there can be a feeling of work going in several different directions at the same time, but really, that's pretty much the nature of startups in the first place.

-Work/Life balance is good for the most part, but there can be periods where that's not the case. But again, kind of comes with the fast-paced nature of startups."
5,Great company,True,Make great money and meet great people,Great company and get to explore the city
5,Love this company but has its growing pains,True,"-People are incredibly smart and helpful

-They hire all-star management with proven track records. The learning is fantastic.

-Our initiatives make me proud - easy to brag about this company

-People walk their talk

-Benefits and events are great

-Culture is amazing","-Grateful for the variety of IT resources but it's confusing about where to go for what and everyone uses a different medium, so you have to figure out individual preferences. There's also a lack of training on how to use these IT resources.

-Because the company is moving so fast, there are a lot of processes and structures not in place, so things are messy.

-Commission plans are a long stretch - rely on your salary, not commission. They change every quarter.

-Communication and transparency is not that great, especially around change and restructure. There is a disconnect between offices and between departments."
4,Long Term Employee based in San Francisco,True,"Lyft still maintains a great culture. From employee resource groups to supported learning sessions, I feel valued as an employee. As a rapidly growing start-up, there is also ample opportunity for growth and dynamic change.",With dynamic growth comes issues with middle management but this is expected when growing so fast.
5,Critical Response Agent Part-Time,True,"Flexible hours, great office culture, fun atmosphere, awesome perks.",I have not yet found a true con. Maybe the location of the downtown building. Parking can be tricky.
5,"Great company culture, fair compensation and work life balance",True,"Collaborative culture, stock awards and benefits, great brand","Less than market cash compensation, lack of tools and controls allows for a lot of 'waste'"
5,Couldn't be happier here with Lyft.,True,"Strong team environment. Everyone wants to help see you succeed. I've been surprised by some of the genuinely supportive and helpful team members I work with directly that also includes upper management. Progressive company. I am proud to work for a tech-driven, progressive company that encompasses progressive and forward-thinking views as it relates to business and the interpersonal relationships and lives of its staff. I feel accepted. I appreciate Lyft's inclusion efforts and causes they support as a company. They take care of their employees and make an effort to listen and provide feedback. Lyft's benefits package is one of the best I've received.",I can't think of many cons if any. It is a high performing environment. Be up for the challenge and prepared to put in the work for your success.
5,LOVE my job at Lyft!,True,One of the best cultures I've ever experienced. Tons of room for growth and direct impact. You can tell the company actually cares about its employees and customers.,Still in fast growth mode so some processes that don't make the most sense.
5,Great Place to Work,True,"Smart people, challenging problems, fun office environment, strong benefits",Steep learning curve; institutional knowledge feels overly siloed at times.
4,Great  mission-driven company with an inclusive &amp; uplifting environment,True,Product has a positive impact on people &amp; transportation.  Free food/catered meals &amp; diverse workforce.,Compensation is a big pain point.  Employee ride discounts would be great.
5,Great company to work for,True,"Lyft is a rapidly growing organization, meaning there are many opportunities for development. The company is made up of an impressive team with smart, accomplished, welcoming and passionate individuals at every level. Leadership and employees alike have an avid interest in their colleagues' and the company's success.","The company is in the spotlight quite often, so everyone you meet will have an opinion or question about the service."
5,What I think of Lyft,True,"The Benefits are pretty amazing, from the healthcare to the snacks and credits.



The company is also such a close knit environment, where everyone knows one another and is on the same page. 



The company is always trying to improve and innovate.



The company also takes feedback from all employees into consideration when decision making.","When you first start, you get bombarded with a lot of information and it can be a little overwhelming if you aren't used to that particular pace.



Since the scheduling is based upon company needs, you may not have the desired time off.



If you aren't used to  adjusting to constant change in policies and processing, the job can be a bit frustrating."
5,Amazing place to work!,True,"-Atmosphere

-Great benefits

-Perks (employee discounts, free snacks, dogs in the office)

-ERGs

-Career advancement opportunities",-Not enough formal training opportunities for current employees
5,You should work here. Seriously.,True,"My favorite things about working at Lyft are the people and the culture. I have never worked in a place that so truly embodies their values, and where you can really see them in each of your co-workers on a daily basis. Uplift others, be yourself, and make it happen are at the core of what we do and who we are, and the fact that this has remained true at the rapid growth stage we are in right now speaks volumes. Everyone is hardworking, and passionate about our mission, yet always willing to help anyone wherever they can no matter how busy they are. I couldn't ask for a better team!",No cons at this time
5,Lyft Company Review,True,Great culture and company mission!,Growth is rapid and tough to manage
5,Great company,True,Fast money and ability to be paid daily,Too many unpredictable hours for me
5,Great,True,Work life balance. Great people to work with.,None that I thought of
1,Getting worse by the week,True,"Flexible hours, work as much as you want","Low pay, they take over 50% of ride fare they charge customers on most short rides"
5,awesome place to be/get robbed,True,great flexibility and hours you work are your own,never know where you're gonna wind up
5,Great company to work for,True,"Great work life balance

A company that authentically cares about its employees 

Smart coworkers committed to the team

Management does care about the team",Not cons to report. Lyft is a great company to work for. Only con would be compensation.
5,Great Company,True,"There is room for growth 

Raises

Great atmosphere and work life balance

Company truly cares about you and your opinion",Can be kind of redundant if you do not have other projects
4,Fun place with fun people,True,Fun place with fun people,Sometimes people are too nice
5,Pretty good!,True,"Benefits

WFH

pay is comparable with other jobs",Sometimes feel like nobody actually knows what they are doing
1,No growth,True,"Good people, easy work, chill.","No room for growth, disorganized, unprofessional."
5,"Great culture, but lots of red tape",True,wonderful benefits and working culture. Smartest people I've ever met.,Such an extreme division of labour and set of rules I eventually felt like I couldn't do much or my role was way too narrow
5,Great Company,True,"Amazing culture, people are very valued.  New ideas are valued and it's great to be part of creating the company from the ground up.","If you are coming from a structured environment, it can be challenging to be a part of a startup, need to be open to constant change and navigating the unknown."
5,The highlight of my career,True,"- A true focus and commitment to company values, both internally and externally

- Many opportunities for creating impact, project ownership, and career growth

- Incredibly talented, diverse, and kind co-workers

- Excellent transit benefits, catered meals, and monthly Lyft credits

- Great health coverage, including mental health resources","- Interdepartmental communication sometimes isn't as strong as it could be

- Better resourcing could improve team performance"
5,Great Culture and Advancement Opportunities,True,"Great culture, work environment and enrichment/growth opportunities. If you see something you want to do, the opportunity is there for you to grow into the role. 



I was hired under one role and moved to another role within 3-4 months.","Fast growing and fast moving may not be for everyone. Adaptable also can mean ill-defined, but common in a fast growing start-up environment."
4,Credit &amp; Collections Specialist,True,"Give back to the community immensely 

Clear future goals 

Full transparency with all employees

Great team and company to work for",Can't think of one thing
5,Office/HUB and best professional move I've made,True,"* AMAZING work/life balance

* GREAT company culture

* This company has some of the best benefits I've ever seen

* My management really appreciates me and lets me contribute to the company

* As the company is growing, I get to help grow with it. There are very clear promotion and career paths laid out.

* My office really lets me work in both a personal task driven environment as well as a team environment.

* The staff feel like family and are very supportive of one another.",* Smaller market so we get things later than bigger markets (but not the companies fault)
5,Lyft Cares!,True,"- supportive/driven/energetic people

- dogs in office/great food/office amenities

- great health benefits

- fast pace &amp; you're given autonomy to drive real impact if you build the trust &amp; respect","- no 401K match!

- role not very defined when  you first start (but this is being fixed &amp; in understandable given the fast pace so what you were hired to do could change in a few weeks)"
